experiment,mode,agent,episode,layout,numGhosts,trainingEpisodes,win,score,reward,steps,duration_sec,alpha,gamma,epsilon,strategy,timestamp,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11
ep400_ghosts2,train,q_learning,328,mediumClassic,2,400,0,100.0,14.84536082473221,500,3.7919952869415283,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:31:00,-1644.230870,92.517681,-58.430529,8.965956,86.318038,371.432748,518.342094,436.656535,280.312050,-1065.999154,141.333357
ep400_ghosts2,train,q_learning,329,mediumClassic,2,400,0,390.0,709.0206185566815,500,4.2932939529418945,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:31:05,-1644.230870,92.517681,-58.584040,9.053966,86.012391,380.064867,519.864187,438.227217,282.212575,-1064.920218,142.122232
ep400_ghosts2,train,q_learning,330,mediumClassic,2,400,0,-120.0,-496.59793814432595,500,4.1707727909088135,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:31:09,-1644.230870,92.956620,-58.584040,9.053966,84.482064,375.713900,517.150309,435.539615,282.955434,-1063.017391,141.994646
ep400_ghosts2,train,q_learning,331,mediumClassic,2,400,0,264.0,-1770.653608247434,306,3.124481439590454,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:31:12,-1639.874822,94.178515,-58.584040,8.821658,83.580956,375.048265,539.151664,457.724680,285.010535,-1053.594006,142.504178
ep400_ghosts2,train,q_learning,332,mediumClassic,2,400,0,40.0,-124.63917525773809,500,3.645663261413574,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:31:16,-1639.874822,94.178515,-58.584040,8.821658,83.375639,366.063588,532.586633,451.174609,285.978853,-1053.666172,142.664412
ep400_ghosts2,train,q_learning,333,mediumClassic,2,400,0,320.0,546.2886597937941,500,4.573052883148193,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:31:20,-1639.874822,94.178515,-58.584040,8.963845,85.748402,376.443246,542.740948,461.283343,284.739732,-1051.361456,144.091868
ep400_ghosts2,train,q_learning,334,mediumClassic,2,400,0,92.0,-1930.5896907216575,248,2.7899246215820312,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:31:23,-1648.917386,94.003652,-58.584040,8.963845,87.703792,387.342157,563.093406,481.627722,285.691031,-1055.001325,145.071750
ep400_ghosts2,train,q_learning,335,mediumClassic,2,400,0,230.0,317.0618556700824,500,3.761747121810913,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:31:27,-1648.917386,94.003652,-59.007892,9.429199,91.702101,389.911866,546.684800,465.143113,284.978330,-1053.917579,145.184220
ep400_ghosts2,train,q_learning,336,mediumClassic,2,400,0,-130.0,-519.8453608247385,500,3.725076198577881,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:31:30,-1648.917386,94.003652,-59.007892,9.429199,90.322272,383.088296,535.107182,453.588766,283.842211,-1055.460741,146.008166
ep400_ghosts2,train,q_learning,337,mediumClassic,2,400,0,0.0,-217.6288659793854,500,3.6874685287475586,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:31:34,-1648.917386,94.003652,-59.007892,9.192690,90.281737,373.941648,515.796720,434.285901,283.180340,-1057.144465,146.536391
ep400_ghosts2,train,q_learning,338,mediumClassic,2,400,0,-203.0,-2201.167010309278,63,0.568955659866333,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:31:35,-1657.385686,92.409139,-59.007892,9.192690,77.463260,365.190683,508.808099,427.506261,281.719856,-1066.028447,145.876705
ep400_ghosts2,train,q_learning,339,mediumClassic,2,400,0,430.0,802.010309278331,500,4.211550235748291,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:31:39,-1657.385686,92.409139,-59.007892,9.106425,80.913276,376.149895,519.826974,438.397377,283.035555,-1064.120596,148.082745
ep400_ghosts2,train,q_learning,340,mediumClassic,2,400,0,49.0,-1941.2515463917546,101,1.005422830581665,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:31:40,-1665.319721,92.409139,-59.071310,8.938116,71.778771,373.818425,516.074701,434.928101,283.249118,-1071.283962,147.683658
ep400_ghosts2,train,q_learning,341,mediumClassic,2,400,0,0.0,-2009.2783505154655,100,0.9823424816131592,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:31:41,-1672.803359,93.461680,-59.071310,8.706017,72.023567,374.665183,516.554272,435.410438,283.914736,-1078.231451,148.730821
ep400_ghosts2,train,q_learning,342,mediumClassic,2,400,0,420.0,778.7628865979201,500,4.51393461227417,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:31:45,-1672.803359,93.906639,-59.071310,8.706017,70.871323,381.834440,531.305535,450.126077,285.746480,-1073.496173,147.752334
ep400_ghosts2,train,q_learning,343,mediumClassic,2,400,0,343.0,-1690.9360824742382,297,3.2381787300109863,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:31:49,-1682.845665,95.300567,-58.977206,8.717093,72.626805,381.157101,548.890107,467.911789,285.684577,-1077.343224,149.202976
ep400_ghosts2,train,q_learning,344,mediumClassic,2,400,0,210.0,290.5670103092591,500,3.77439022064209,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:31:52,-1682.845665,95.300567,-58.977206,8.731579,70.524553,373.945647,538.511837,457.609395,286.445834,-1078.443483,151.000145
ep400_ghosts2,train,q_learning,345,mediumClassic,2,400,0,100.0,34.845360824729994,500,3.800107955932617,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:31:56,-1682.845665,95.300567,-58.977206,8.731579,70.378091,365.657453,524.032156,443.149198,286.267122,-1080.232486,151.884604
ep400_ghosts2,train,q_learning,346,mediumClassic,2,400,0,460.0,871.7525773195683,500,4.047693252563477,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:00,-1682.845665,97.138399,-58.918151,8.982134,72.863213,369.157432,528.477980,446.557222,286.463461,-1077.184500,151.400550
ep400_ghosts2,train,q_learning,347,mediumClassic,2,400,0,214.0,-1796.1793814433051,196,1.93117094039917,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:02,-1690.545099,95.946434,-59.150832,8.982134,75.459517,367.074966,528.262216,446.304310,286.576429,-1084.222011,151.562588
ep400_ghosts2,train,q_learning,348,mediumClassic,2,400,0,-150.0,-566.3402061855634,500,3.622079610824585,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:06,-1690.545099,95.946434,-59.150832,8.982134,75.532322,355.427477,507.456400,425.501771,285.953289,-1086.136087,151.880157
ep400_ghosts2,train,q_learning,349,mediumClassic,2,400,0,-29.0,-2026.2329896907233,139,1.3014557361602783,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:07,-1697.592840,96.255785,-59.150832,8.982134,74.152138,359.826941,510.299389,428.388372,286.536621,-1091.970754,151.847169
ep400_ghosts2,train,q_learning,350,mediumClassic,2,400,0,-454.0,-2457.727835051546,14,0.09751439094543457,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:07,-1703.977296,95.126960,-59.150832,8.982134,73.951829,352.448289,504.150473,422.241851,286.117650,-1098.724964,151.847169
ep400_ghosts2,train,q_learning,351,mediumClassic,2,400,0,-140.0,-543.0927835051509,500,3.850555181503296,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:11,-1703.977296,95.126960,-59.150832,8.982134,73.712505,344.594017,490.339808,408.440130,285.466825,-1099.895825,152.471959
ep400_ghosts2,train,q_learning,352,mediumClassic,2,400,0,270.0,430.05154639173367,500,3.835890293121338,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:15,-1703.977296,95.126960,-59.150832,9.132466,73.073161,357.238674,490.194855,408.337087,287.899151,-1099.881175,154.820896
ep400_ghosts2,train,q_learning,353,mediumClassic,2,400,0,-271.0,-2304.313402061853,231,1.939582109451294,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:17,-1710.246154,98.940883,-59.150832,9.132466,73.103475,355.667545,487.534805,405.683500,287.429138,-1104.948208,155.264361
ep400_ghosts2,train,q_learning,354,mediumClassic,2,400,0,360.0,639.2783505154434,500,5.022773027420044,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:22,-1710.246154,98.940883,-59.388093,9.132466,73.897715,364.217764,500.904462,418.983144,288.247470,-1100.906000,155.550349
ep400_ghosts2,train,q_learning,355,mediumClassic,2,400,0,-443.0,-2446.682474226804,13,0.0969243049621582,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:22,-1716.813403,98.940883,-59.388093,9.132466,67.127763,358.384895,495.836707,413.989876,287.874238,-1107.202062,155.550349
ep400_ghosts2,train,q_learning,356,mediumClassic,2,400,0,164.0,-1826.0144329896932,106,1.0523266792297363,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:23,-1723.216523,97.808464,-59.549501,8.992639,68.472756,356.354558,493.013939,411.153840,287.240995,-1114.169645,155.523143
ep400_ghosts2,train,q_learning,357,mediumClassic,2,400,0,450.0,583.5567010309079,500,4.089804410934448,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:27,-1723.216523,97.808464,-59.923042,8.727702,70.428111,359.986102,481.376718,399.495726,289.167389,-1113.581362,154.543764
ep400_ghosts2,train,q_learning,358,mediumClassic,2,400,0,40.0,-124.63917525773832,500,5.714152812957764,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:33,-1723.216523,97.808464,-59.923042,8.889055,71.575611,354.256200,471.085536,389.193412,288.819643,-1114.277827,155.179297
ep400_ghosts2,train,q_learning,359,mediumClassic,2,400,0,250.0,-1750.8247422680429,150,1.3296794891357422,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:34,-1729.848558,98.035133,-60.537863,8.889055,71.678445,361.479694,482.853651,400.953813,289.593160,-1119.570399,155.812396
ep400_ghosts2,train,q_learning,360,mediumClassic,2,400,0,226.0,-1833.4907216495014,424,3.8925113677978516,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:38,-1736.861388,97.784519,-60.869273,8.889055,71.458023,371.031036,498.718624,416.832239,288.311428,-1122.022633,156.369611
ep400_ghosts2,train,q_learning,361,mediumClassic,2,400,0,0.0,-217.62886597938552,500,3.6321213245391846,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:42,-1736.861388,97.784519,-60.869273,8.889055,71.714879,363.959649,486.351396,404.469621,287.600395,-1122.591497,157.044073
ep400_ghosts2,train,q_learning,362,mediumClassic,2,400,0,270.0,430.05154639173753,500,3.9586336612701416,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:46,-1736.861388,97.784519,-60.869273,10.006970,72.500449,364.520298,480.169228,398.297600,288.773769,-1122.730086,157.133285
ep400_ghosts2,train,q_learning,363,mediumClassic,2,400,0,143.0,-1844.750515463919,97,1.116506814956665,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:47,-1742.855682,97.784519,-62.182603,9.788369,75.205331,365.133712,481.749428,399.829834,287.803403,-1127.267671,158.776130
ep400_ghosts2,train,q_learning,364,mediumClassic,2,400,0,-140.0,-543.0927835051509,500,3.710808277130127,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:50,-1742.855682,97.784519,-62.182603,9.788369,75.184486,354.564266,462.206047,380.291627,286.211290,-1129.396074,158.955123
ep400_ghosts2,train,q_learning,365,mediumClassic,2,400,0,50.0,-101.39175257732444,500,3.6648571491241455,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:54,-1742.855682,97.784519,-62.182603,9.788369,75.746262,353.228290,449.659407,367.742061,286.040977,-1130.019019,159.191676
ep400_ghosts2,train,q_learning,366,mediumClassic,2,400,0,130.0,104.587628865966,500,3.9330759048461914,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:58,-1742.855682,97.784519,-62.182603,9.649876,78.606725,353.973259,448.184315,366.207209,286.418242,-1129.852006,160.424996
ep400_ghosts2,train,q_learning,367,mediumClassic,2,400,0,-51.0,-2053.241237113403,71,0.7502419948577881,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:32:59,-1748.376597,97.784519,-62.182603,9.649876,77.249037,353.905324,446.677861,364.738079,286.099651,-1134.584918,159.981257
ep400_ghosts2,train,q_learning,368,mediumClassic,2,400,0,420.0,778.7628865979214,500,4.170193195343018,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:33:03,-1748.376597,100.832531,-62.182603,9.649876,83.325851,370.582668,465.928599,383.817979,288.580825,-1128.919274,160.448920
ep400_ghosts2,train,q_learning,369,mediumClassic,2,400,0,420.0,778.7628865979189,500,4.003163576126099,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:33:07,-1732.292402,102.355410,-63.626650,11.377385,84.828882,389.712954,485.470177,403.268757,291.928738,-1111.233706,161.644242
ep400_ghosts2,train,q_learning,370,mediumClassic,2,400,0,370.0,397.5773195876096,500,3.922741413116455,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:33:11,-1732.292402,102.355410,-64.982688,10.649592,86.307453,391.982352,483.270937,401.058407,293.731844,-1110.449278,160.658626
ep400_ghosts2,train,q_learning,371,mediumClassic,2,400,0,330.0,569.5360824742064,500,4.227961301803589,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:33:15,-1732.292402,102.355410,-64.982688,10.383677,86.205371,401.745418,491.654263,409.494798,293.528533,-1107.634800,161.964728
ep400_ghosts2,train,q_learning,372,mediumClassic,2,400,0,480.0,653.2989690721445,500,4.094320774078369,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:33:19,-1732.292402,102.355410,-65.843757,9.952249,87.526838,404.121211,495.152545,412.994944,295.033267,-1105.500929,163.928880
ep400_ghosts2,train,q_learning,373,mediumClassic,2,400,0,-20.0,-2008.9690721649508,100,1.0224123001098633,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:33:20,-1739.996488,102.760074,-65.843757,9.952249,88.792791,398.205908,491.029293,408.850195,294.172141,-1112.763939,163.793136
ep400_ghosts2,train,q_learning,374,mediumClassic,2,400,0,400.0,732.2680412370953,500,4.190386772155762,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:33:24,-1739.996488,103.819594,-65.843757,9.952249,91.640069,401.386461,494.855296,412.634120,294.941257,-1111.487305,164.863180
ep400_ghosts2,train,q_learning,375,mediumClassic,2,400,0,620.0,978.7628865979186,500,4.53324031829834,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:33:29,-1739.996488,105.939166,-67.036900,10.685804,94.334881,414.869601,510.555509,428.261096,296.902903,-1106.342849,166.534862
ep400_ghosts2,train,q_learning,376,mediumClassic,2,400,0,156.0,-1844.2329896907233,154,1.4769885540008545,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:33:30,-1746.269317,104.682617,-68.233532,10.685804,94.354465,419.740064,519.137473,436.847145,297.535848,-1110.295193,166.813556
ep400_ghosts2,train,q_learning,377,mediumClassic,2,400,0,-17.0,-2013.657731958762,57,0.5388298034667969,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:33:31,-1752.422106,90.352246,-69.580377,10.973558,95.240513,416.106203,507.806350,425.506205,297.098944,-1123.087749,163.562240
ep400_ghosts2,train,q_learning,378,mediumClassic,2,400,0,241.0,-1800.4082474226939,339,3.3773553371429443,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:33:34,-1728.991595,90.971395,-69.580377,10.988194,93.807515,439.830090,560.400587,478.244899,298.358700,-1093.998743,164.909802
ep400_ghosts2,train,q_learning,379,mediumClassic,2,400,0,-42.0,-2035.3690721649514,122,1.1323800086975098,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:33:35,-1736.516005,93.057609,-70.627727,11.472462,91.800724,440.064687,560.424607,478.317629,297.387875,-1100.338174,163.099732
ep400_ghosts2,train,q_learning,380,mediumClassic,2,400,0,530.0,769.5360824742066,500,4.6378333568573,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:33:40,-1736.516005,93.057609,-71.059539,11.183987,91.854504,442.509132,565.806552,483.757683,299.896987,-1099.647086,163.517390
ep400_ghosts2,train,q_learning,381,mediumClassic,2,400,0,-458.0,-2462.5278350515464,18,0.1025240421295166,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:33:40,-1742.525369,91.566884,-71.059539,11.183987,91.099816,439.829633,562.100810,480.060282,299.826708,-1105.700194,163.517390
ep400_ghosts2,train,q_learning,382,mediumClassic,2,400,0,-223.0,-2223.0123711340198,73,0.7689123153686523,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:33:41,-1748.645032,89.403904,-71.059539,10.916655,90.448279,440.893029,562.878838,480.853262,300.185431,-1111.879573,163.318207
ep400_ghosts2,train,q_learning,383,mediumClassic,2,400,0,620.0,978.7628865979186,500,4.498818635940552,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:33:45,-1748.645032,89.403904,-73.347061,10.907369,93.338317,453.918866,575.010325,492.932026,304.515982,-1106.540601,160.554139
ep400_ghosts2,train,q_learning,384,mediumClassic,2,400,0,40.0,-124.63917525773843,500,3.5575973987579346,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:33:49,-1748.645032,89.403904,-73.347061,10.633734,94.534762,451.108156,569.095840,487.013706,305.015770,-1105.557092,161.141154
ep400_ghosts2,train,q_learning,385,mediumClassic,2,400,0,470.0,630.0515463917316,500,4.089395523071289,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:33:53,-1748.645032,89.403904,-74.259148,10.633734,95.110495,460.719290,564.632568,482.531088,304.538269,-1102.952439,161.157903
ep400_ghosts2,train,q_learning,386,mediumClassic,2,400,0,-160.0,-589.5876288659761,500,3.610175371170044,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:33:57,-1748.645032,89.403904,-74.259148,10.633734,93.996955,447.088192,537.930847,455.847589,303.272687,-1105.653017,161.571432
ep400_ghosts2,train,q_learning,387,mediumClassic,2,400,0,270.0,430.0515463917349,500,3.8408024311065674,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:34:01,-1748.645032,90.743731,-74.259148,10.633734,95.901472,455.533037,536.075335,453.992027,305.205164,-1100.921149,160.321528
ep400_ghosts2,train,q_learning,388,mediumClassic,2,400,0,-263.0,-2262.3938144329886,73,0.624295711517334,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:34:01,-1754.588365,90.292727,-74.689937,10.715514,95.195258,455.086756,537.474321,455.403432,304.965684,-1106.670479,160.422813
ep400_ghosts2,train,q_learning,389,mediumClassic,2,400,0,370.0,397.57731958760826,500,3.9174604415893555,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:34:05,-1754.588365,90.292727,-74.689937,10.644136,95.903702,446.378093,527.696104,445.626402,303.263819,-1106.502223,161.985308
ep400_ghosts2,train,q_learning,390,mediumClassic,2,400,0,650.0,1048.5051546391549,500,4.726897716522217,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:34:10,-1754.588365,91.792178,-75.987402,12.076691,98.822966,449.390551,550.679119,468.423497,305.276900,-1103.640041,163.972844
ep400_ghosts2,train,q_learning,391,mediumClassic,2,400,0,410.0,755.515463917505,500,4.234334945678711,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:34:14,-1754.588365,91.792178,-75.987402,12.076691,99.242761,452.132752,561.332736,479.041241,306.433585,-1100.688226,164.202416
ep400_ghosts2,train,q_learning,392,mediumClassic,2,400,0,420.0,513.8144329896708,500,4.09679913520813,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:34:18,-1738.310846,94.235790,-76.231839,12.076691,98.264018,457.513668,571.410469,489.147415,309.577244,-1082.211236,164.526788
ep400_ghosts2,train,q_learning,393,mediumClassic,2,400,0,58.0,-1956.915463917528,122,1.1157736778259277,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:34:19,-1746.531798,95.194207,-76.231839,12.076691,97.342372,460.162797,573.771140,491.562445,309.548534,-1089.239128,164.100502
ep400_ghosts2,train,q_learning,394,mediumClassic,2,400,0,50.0,-1972.3711340206269,250,2.5498268604278564,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:34:22,-1755.063146,95.523441,-76.231839,12.076691,96.218403,466.316215,584.874862,502.715112,311.650682,-1093.622965,164.733282
ep400_ghosts2,train,q_learning,395,mediumClassic,2,400,0,350.0,596.0309278350344,500,4.228110074996948,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:34:26,-1755.063146,98.236338,-76.231839,11.797612,96.273192,467.813930,596.211939,514.057847,313.523040,-1087.667956,164.388994
ep400_ghosts2,train,q_learning,396,mediumClassic,2,400,0,146.0,-1843.3051546391764,104,1.1041793823242188,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:34:27,-1764.325169,96.219636,-76.810294,11.797612,95.913307,463.441777,596.408219,514.260781,312.226795,-1097.130332,165.309404
ep400_ghosts2,train,q_learning,397,mediumClassic,2,400,1,1020.0,3954.999999999983,450,4.047980785369873,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:34:31,-1764.325169,97.865955,-76.810294,11.797612,117.677391,466.892271,636.429696,538.774011,318.398170,-1088.143154,165.003925
ep400_ghosts2,train,q_learning,398,mediumClassic,2,400,0,10.0,-194.38144329897386,500,3.7198052406311035,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:34:35,-1764.325169,97.865955,-76.810294,11.797612,116.502017,458.592170,622.356925,524.727300,317.394881,-1089.137147,165.434854
ep400_ghosts2,train,q_learning,399,mediumClassic,2,400,0,69.0,-1923.7154639175283,111,1.1155502796173096,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:34:36,-1772.743907,96.417367,-76.810294,12.254141,112.849559,462.309379,625.848396,528.318495,317.724575,-1096.949837,166.466967
