experiment,mode,agent,episode,layout,numGhosts,trainingEpisodes,win,score,reward,steps,duration_sec,alpha,gamma,epsilon,strategy,timestamp,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11
ep400_ghosts2,train,sarsa,179,mediumClassic,2,400,0,200.0,267.3195876288467,500,2.222050666809082,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:39:23,-709.765315,-79.266755,4.675174,2.209846,37.678973,94.231140,-7.251060,-36.796756,57.371057,-640.926920,19.853549
ep400_ghosts2,train,sarsa,180,mediumClassic,2,400,0,250.0,363.55670103090836,500,2.3216044902801514,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:39:25,-709.765315,-79.266755,3.697252,2.294246,37.097767,96.564643,-3.675726,-33.200873,57.966849,-640.331482,19.702728
ep400_ghosts2,train,sarsa,181,mediumClassic,2,400,0,-13.0,-2002.723711340208,103,0.6114256381988525,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:39:26,-718.793930,-84.606659,3.697252,2.294246,35.742284,86.036439,-15.887641,-45.357459,58.762371,-651.695086,18.318526
ep400_ghosts2,train,sarsa,182,mediumClassic,2,400,0,60.0,-78.14432989691443,500,2.0342257022857666,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:39:28,-718.793930,-84.606659,3.697252,2.294246,35.945620,88.686030,-13.692194,-43.165286,59.378717,-651.287459,18.610149
ep400_ghosts2,train,sarsa,183,mediumClassic,2,400,0,10.0,-194.38144329897284,500,1.9941654205322266,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:39:30,-718.793930,-84.606659,3.759174,2.347408,36.243949,89.525330,-13.032980,-42.500976,59.776538,-650.991504,19.035074
ep400_ghosts2,train,sarsa,184,mediumClassic,2,400,0,510.0,723.0412371133837,500,2.1223490238189697,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:39:32,-718.793930,-83.122391,4.175021,2.137223,38.722460,94.822396,-6.508960,-35.997715,60.504046,-648.969826,18.708708
ep400_ghosts2,train,sarsa,185,mediumClassic,2,400,0,420.0,778.7628865979193,500,2.2789855003356934,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:39:34,-718.793930,-81.434311,4.245524,2.027168,36.181562,96.988261,-0.602401,-29.863836,61.391481,-646.898290,17.671822
ep400_ghosts2,train,sarsa,186,mediumClassic,2,400,0,590.0,909.0206185566806,500,2.1726484298706055,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:39:36,-718.793930,-81.434311,5.077051,1.531910,36.119405,102.405509,5.590336,-23.574341,62.451272,-646.138486,18.545270
ep400_ghosts2,train,sarsa,187,mediumClassic,2,400,0,410.0,490.5670103092584,500,2.0322046279907227,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:39:38,-718.793930,-81.434311,5.431194,1.388986,37.942248,107.060764,8.885351,-20.302815,62.844290,-645.841260,19.566995
ep400_ghosts2,train,sarsa,188,mediumClassic,2,400,1,1199.0,4129.799999999981,471,2.2972939014434814,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:39:41,-718.793930,-79.819696,6.093796,1.510621,57.299037,109.415365,33.096919,-14.115754,63.517661,-642.198124,20.696428
ep400_ghosts2,train,sarsa,189,mediumClassic,2,400,0,280.0,433.29896907214714,500,2.0438849925994873,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:39:43,-718.793930,-77.255978,4.240200,1.952366,53.963590,111.444720,34.808874,-12.286384,63.906682,-640.050042,19.203728
ep400_ghosts2,train,sarsa,190,mediumClassic,2,400,0,5.0,-1995.8762886597942,75,0.3670182228088379,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:39:43,-727.278183,-82.895819,4.689745,1.946176,53.622338,105.802998,22.376355,-24.712544,61.892481,-651.394196,19.793479
ep400_ghosts2,train,sarsa,191,mediumClassic,2,400,1,1230.0,4166.999999999983,440,2.2876405715942383,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:39:45,-727.278183,-82.895819,4.808236,1.753602,73.179208,108.596488,46.757588,-19.095755,61.749555,-644.198473,20.608102
ep400_ghosts2,train,sarsa,192,mediumClassic,2,400,0,480.0,653.2989690721447,500,2.1104390621185303,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:39:47,-727.278183,-81.133082,5.355158,1.753602,70.376719,112.231611,48.655808,-17.107716,62.371604,-643.189982,21.355743
ep400_ghosts2,train,sarsa,193,mediumClassic,2,400,0,-69.0,-2073.903092783505,99,0.4891550540924072,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:39:48,-735.325928,-86.852138,5.638416,1.753602,66.247222,110.342356,35.387428,-30.321342,61.919463,-654.022074,21.556371
ep400_ghosts2,train,sarsa,194,mediumClassic,2,400,0,310.0,523.0412371133909,500,2.172861099243164,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:39:50,-735.325928,-86.852138,5.638416,1.753602,63.922444,114.244159,37.663698,-27.973937,62.534447,-653.168152,21.311525
ep400_ghosts2,train,sarsa,195,mediumClassic,2,400,0,460.0,871.7525773195688,500,2.308267116546631,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:39:52,-735.325928,-86.852138,2.594215,1.835857,57.366640,116.095420,41.560137,-23.642003,63.000488,-651.869981,19.370176
ep400_ghosts2,train,sarsa,196,mediumClassic,2,400,0,620.0,978.7628865979223,500,2.2046375274658203,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:39:55,-735.325928,-86.852138,2.490855,1.835857,58.479159,118.965684,46.031609,-19.112996,63.705077,-650.601910,19.060331
ep400_ghosts2,train,sarsa,197,mediumClassic,2,400,0,510.0,703.0412371133821,500,2.073688507080078,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:39:57,-735.325928,-85.277605,3.447449,1.612551,57.364960,123.251947,48.912646,-16.194579,64.327025,-649.415348,20.066786
ep400_ghosts2,train,sarsa,198,mediumClassic,2,400,0,580.0,885.7731958762685,500,2.2719643115997314,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:39:59,-735.325928,-82.972355,3.700016,1.612551,54.914124,125.470694,52.781848,-12.231408,65.206024,-647.841692,20.716394
ep400_ghosts2,train,sarsa,199,mediumClassic,2,400,0,360.0,639.2783505154439,500,2.217042922973633,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:01,-735.325928,-81.194519,2.973943,1.353030,50.808386,126.715803,53.923647,-10.989759,65.795576,-646.552607,20.004775
ep400_ghosts2,train,sarsa,200,mediumClassic,2,400,0,-57.0,-2051.2144329896933,127,0.7295658588409424,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:02,-744.231183,-87.115668,2.973943,1.353030,49.094244,120.734184,40.026249,-24.856907,66.021149,-658.598677,20.013948
ep400_ghosts2,train,sarsa,201,mediumClassic,2,400,0,-60.0,-357.1134020618557,500,1.9730396270751953,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:04,-744.231183,-87.115668,2.973943,1.353030,47.533053,119.427827,36.670403,-28.187637,66.265236,-658.365286,20.192245
ep400_ghosts2,train,sarsa,202,mediumClassic,2,400,0,600.0,932.2680412370951,500,2.0607643127441406,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:06,-737.051043,-87.115668,2.973943,1.399156,41.541519,119.289366,41.548715,-23.015891,66.989043,-652.228728,19.703770
ep400_ghosts2,train,sarsa,203,mediumClassic,2,400,0,420.0,778.7628865979218,500,2.308192014694214,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:08,-737.051043,-87.115668,2.973943,1.551145,41.816406,120.708014,44.852144,-19.682691,67.981920,-650.766987,19.463385
ep400_ghosts2,train,sarsa,204,mediumClassic,2,400,0,40.0,-124.63917525773877,500,2.0269508361816406,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:10,-737.051043,-87.115668,2.973943,1.591352,40.951371,121.571991,43.018922,-21.492474,68.214876,-650.773830,19.712134
ep400_ghosts2,train,sarsa,205,mediumClassic,2,400,0,-433.0,-2436.8371134020617,13,0.05387306213378906,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:10,-744.847261,-92.809785,2.973943,1.591352,26.222146,106.322266,28.262688,-36.086300,66.808706,-661.705850,19.712134
ep400_ghosts2,train,sarsa,206,mediumClassic,2,400,0,270.0,430.05154639173446,500,2.3467283248901367,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:13,-744.847261,-92.809785,2.462526,1.167600,27.665713,107.477346,31.533017,-32.826078,67.671280,-660.597627,19.058620
ep400_ghosts2,train,sarsa,207,mediumClassic,2,400,0,370.0,662.5257731958577,500,2.4079740047454834,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:15,-744.847261,-92.809785,2.462526,1.134197,28.111263,109.876825,35.335803,-28.999911,68.677162,-659.640372,19.244885
ep400_ghosts2,train,sarsa,208,mediumClassic,2,400,0,280.0,453.29896907214714,500,2.4702014923095703,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:17,-744.847261,-92.809785,2.454237,1.275652,29.421696,110.530161,37.245968,-27.069684,69.484641,-659.230212,19.696077
ep400_ghosts2,train,sarsa,209,mediumClassic,2,400,0,450.0,583.5567010309072,500,2.1714484691619873,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:20,-744.847261,-92.809785,2.558797,1.208484,33.417940,112.465811,40.143789,-24.232932,69.660349,-658.443745,20.293434
ep400_ghosts2,train,sarsa,210,mediumClassic,2,400,0,50.0,-101.39175257732614,500,1.9886715412139893,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:22,-744.847261,-92.809785,2.558797,1.251470,33.850810,113.042865,39.111026,-25.267475,70.010416,-658.309238,20.347856
ep400_ghosts2,train,sarsa,211,mediumClassic,2,400,0,40.0,-124.63917525773866,500,2.005357265472412,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:24,-744.847261,-92.809785,2.558797,1.251470,34.502841,114.298122,38.027892,-26.357251,70.345136,-658.204911,20.583475
ep400_ghosts2,train,sarsa,212,mediumClassic,2,400,0,190.0,244.07216494843607,500,2.1131432056427,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:26,-744.847261,-92.809785,2.558797,1.251470,35.669581,113.628502,38.528858,-25.869566,71.169064,-657.720687,20.621606
ep400_ghosts2,train,sarsa,213,mediumClassic,2,400,0,540.0,792.7835051546194,500,2.1474406719207764,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:28,-744.847261,-92.809785,2.019585,1.248675,35.305282,116.976329,42.334638,-22.038882,72.117127,-657.161168,21.010284
ep400_ghosts2,train,sarsa,214,mediumClassic,2,400,0,460.0,606.80412371132,500,2.138627529144287,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:30,-744.847261,-92.809785,2.598023,1.421943,35.042833,118.666526,44.890179,-19.473837,72.741474,-656.815140,22.010471
ep400_ghosts2,train,sarsa,215,mediumClassic,2,400,0,120.0,81.34020618555468,500,2.153705596923828,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:32,-744.847261,-92.809785,2.598023,1.219778,36.102725,116.756322,43.459048,-20.919985,73.612973,-656.585253,21.307882
ep400_ghosts2,train,sarsa,216,mediumClassic,2,400,0,-150.0,-2150.494845360825,70,0.43411684036254883,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:33,-753.181440,-92.809785,2.598023,1.170056,37.405083,110.192458,29.908714,-34.484534,72.780394,-667.072039,21.425233
ep400_ghosts2,train,sarsa,217,mediumClassic,2,400,0,-69.0,-2061.3051546391775,119,0.6010568141937256,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:33,-761.898924,-98.483794,2.598023,1.226868,36.307680,95.512995,17.116761,-47.251749,73.033997,-678.857691,21.843710
ep400_ghosts2,train,sarsa,218,mediumClassic,2,400,0,360.0,639.2783505154459,500,2.4172351360321045,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:36,-761.898924,-98.483794,2.107190,1.838403,36.715802,97.916483,22.199037,-42.119601,73.803809,-677.505598,21.691640
ep400_ghosts2,train,sarsa,219,mediumClassic,2,400,0,160.0,154.32989690720194,500,2.208827495574951,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:38,-761.898924,-98.483794,2.107190,1.898749,37.124245,101.009053,24.474177,-39.834498,74.337851,-676.484107,21.459644
ep400_ghosts2,train,sarsa,220,mediumClassic,2,400,0,-60.0,-2083.432989690722,170,0.7848656177520752,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:39,-770.319515,-104.369491,2.107190,1.898749,37.778622,91.216476,12.016977,-52.302909,74.177832,-686.918947,20.772026
ep400_ghosts2,train,sarsa,221,mediumClassic,2,400,0,850.0,1248.5051546391553,500,2.1859846115112305,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:41,-770.319515,-104.369491,0.815513,2.185505,39.781685,97.114893,20.731057,-43.454505,75.219499,-685.012397,20.852746
ep400_ghosts2,train,sarsa,222,mediumClassic,2,400,0,30.0,-147.88659793815003,500,2.0055763721466064,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:43,-770.319515,-104.369491,0.815513,2.185505,39.949561,99.269100,21.103213,-43.075134,75.373105,-684.858417,21.017549
ep400_ghosts2,train,sarsa,223,mediumClassic,2,400,0,139.0,-1851.7051546391767,111,0.5800178050994873,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:43,-778.394265,-110.330349,1.377200,2.180496,40.992626,92.150749,9.782654,-54.403861,75.511289,-696.290928,22.060629
ep400_ghosts2,train,sarsa,224,mediumClassic,2,400,0,550.0,816.0309278350318,500,2.2076752185821533,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:46,-778.394265,-110.330349,-0.472312,2.453580,42.122957,95.969080,16.433601,-47.728863,76.526701,-694.089991,20.797418
ep400_ghosts2,train,sarsa,225,mediumClassic,2,400,0,290.0,476.54639175256034,500,2.1017842292785645,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:48,-778.394265,-109.113681,-0.472312,2.414102,39.911579,97.576204,20.521248,-43.588554,77.245396,-691.840011,19.840127
ep400_ghosts2,train,sarsa,226,mediumClassic,2,400,0,60.0,-78.14432989691545,500,2.0380566120147705,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:50,-778.394265,-109.113681,-0.472312,2.414102,40.060902,99.534550,21.236524,-42.864901,77.809949,-691.515940,20.351595
ep400_ghosts2,train,sarsa,227,mediumClassic,2,400,0,197.0,-1815.0329896907228,113,0.5946471691131592,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:50,-786.681966,-109.113681,0.338323,1.917679,37.705923,95.549274,10.411729,-53.642389,76.457042,-701.383778,17.341041
ep400_ghosts2,train,sarsa,228,mediumClassic,2,400,0,-130.0,-519.8453608247385,500,2.1008291244506836,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:52,-786.681966,-109.113681,0.338323,1.917679,38.577784,95.387011,8.982658,-55.078701,76.562392,-701.392535,17.399913
ep400_ghosts2,train,sarsa,229,mediumClassic,2,400,0,180.0,220.82474226802486,500,2.4521470069885254,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:55,-786.681966,-107.247777,0.338323,1.649336,38.559762,94.609547,11.634918,-52.417276,77.357867,-699.860334,16.539034
ep400_ghosts2,train,sarsa,230,mediumClassic,2,400,0,250.0,383.55670103090836,500,2.1444621086120605,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:57,-786.681966,-107.247777,0.355993,1.734811,37.726520,97.499743,15.335384,-48.683751,78.290202,-699.043913,16.720413
ep400_ghosts2,train,sarsa,231,mediumClassic,2,400,0,290.0,476.5463917525626,500,2.174870252609253,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:40:59,-786.681966,-104.802356,0.355993,1.489199,37.544466,98.699272,19.612139,-44.392036,79.547170,-697.387577,16.107410
ep400_ghosts2,train,sarsa,232,mediumClassic,2,400,0,50.0,-101.39175257732728,500,2.116593837738037,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:01,-786.681966,-104.802356,0.355993,1.189129,36.102383,100.063323,20.511183,-43.451833,79.865697,-697.147999,16.155815
ep400_ghosts2,train,sarsa,233,mediumClassic,2,400,0,50.0,-101.39175257732421,500,2.0905532836914062,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:03,-786.681966,-104.802356,0.355993,1.252055,37.085300,100.426897,20.745962,-43.228742,80.241327,-696.777417,16.479312
ep400_ghosts2,train,sarsa,234,mediumClassic,2,400,0,610.0,955.5154639175054,500,2.2480762004852295,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:06,-786.681966,-104.802356,0.420040,1.252055,37.855100,104.820374,27.117827,-36.766691,80.294906,-695.732778,17.171652
ep400_ghosts2,train,sarsa,235,mediumClassic,2,400,0,-130.0,-519.8453608247385,500,2.063394069671631,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:08,-786.681966,-104.802356,0.420040,1.220144,37.898121,104.920928,25.444047,-38.436284,80.455859,-695.368014,17.020080
ep400_ghosts2,train,sarsa,236,mediumClassic,2,400,0,400.0,732.2680412370952,500,2.5818142890930176,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:10,-786.681966,-104.802356,0.420040,1.276552,37.362355,106.300468,30.133933,-33.656651,81.272249,-694.231041,16.535219
ep400_ghosts2,train,sarsa,237,mediumClassic,2,400,0,390.0,444.07216494843345,500,2.1597955226898193,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:12,-786.681966,-104.802356,0.170825,1.235484,39.341259,108.334605,32.411080,-31.408477,81.333810,-693.831253,17.298033
ep400_ghosts2,train,sarsa,238,mediumClassic,2,400,0,40.0,-124.6391752577374,500,2.228642463684082,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:15,-786.681966,-104.802356,0.170825,1.235484,40.206933,108.017658,31.935420,-31.893739,81.571024,-692.870353,17.104766
ep400_ghosts2,train,sarsa,239,mediumClassic,2,400,0,58.0,-1979.0701030927848,132,0.7140438556671143,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:15,-795.593729,-104.802356,0.170825,1.235484,32.275424,94.855279,19.910301,-43.660752,80.020144,-703.259539,17.104766
ep400_ghosts2,train,sarsa,240,mediumClassic,2,400,0,250.0,383.5567010309079,500,2.333531141281128,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:18,-795.593729,-102.363878,0.005090,1.367343,36.051630,95.983344,23.264506,-40.386929,81.094178,-701.567883,16.190361
ep400_ghosts2,train,sarsa,241,mediumClassic,2,400,0,-262.0,-2261.193814432989,72,0.3735847473144531,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:18,-802.681865,-108.832657,0.005090,1.367343,36.072073,85.711391,9.791659,-53.857881,80.401664,-712.096672,16.160401
ep400_ghosts2,train,sarsa,242,mediumClassic,2,400,0,40.0,-124.63917525773604,500,2.106311321258545,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:20,-802.681865,-108.832657,0.005090,1.419241,38.095078,88.040247,10.878005,-52.797926,80.855056,-711.803037,16.507694
ep400_ghosts2,train,sarsa,243,mediumClassic,2,400,0,345.0,-1671.9072164948473,125,0.7061526775360107,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:21,-810.863243,-115.047419,0.339436,1.140337,36.424287,89.607826,1.319681,-62.258944,79.942741,-722.699479,17.192841
ep400_ghosts2,train,sarsa,244,mediumClassic,2,400,0,610.0,955.5154639175063,500,2.1713664531707764,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:23,-810.863243,-115.047419,0.653784,1.102076,39.423831,95.370167,8.703484,-54.932695,80.913901,-721.669518,18.044235
ep400_ghosts2,train,sarsa,245,mediumClassic,2,400,0,240.0,360.3092783504966,500,2.307560682296753,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:25,-810.863243,-113.253729,0.653784,1.102076,36.778447,95.360742,13.205479,-50.371451,81.520583,-720.292565,18.008034
ep400_ghosts2,train,sarsa,246,mediumClassic,2,400,0,550.0,816.030927835032,500,2.046776056289673,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:27,-810.863243,-113.253729,0.986923,1.159362,40.801374,101.289228,19.525501,-44.083203,82.376633,-719.490178,18.699491
ep400_ghosts2,train,sarsa,247,mediumClassic,2,400,0,650.0,1048.505154639156,500,2.2482926845550537,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:30,-802.910922,-119.077751,1.259688,1.202198,32.909369,105.949916,27.067254,-36.164646,83.575280,-713.401963,19.282598
ep400_ghosts2,train,sarsa,248,mediumClassic,2,400,0,430.0,537.0618556700895,500,2.061560869216919,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:32,-802.910922,-119.077751,1.615956,1.202198,35.667713,108.061479,29.937295,-33.327364,84.474893,-712.585559,19.164196
ep400_ghosts2,train,sarsa,249,mediumClassic,2,400,0,340.0,592.7835051546219,500,2.157884359359741,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:34,-802.910922,-119.077751,1.615956,1.245091,32.053861,109.126849,33.365325,-29.840434,85.356503,-711.156572,17.947864
ep400_ghosts2,train,sarsa,250,mediumClassic,2,400,0,180.0,220.82474226802452,500,2.192359447479248,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:36,-802.910922,-117.279648,1.615956,0.948227,32.463287,107.017861,34.666124,-28.559393,86.551040,-709.186290,16.579655
ep400_ghosts2,train,sarsa,251,mediumClassic,2,400,0,-100.0,-450.1030927835011,500,2.043975353240967,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:38,-802.910922,-117.279648,1.615956,0.948227,32.698938,104.918651,31.879867,-31.347806,86.623999,-709.088286,16.688517
ep400_ghosts2,train,sarsa,252,mediumClassic,2,400,0,-99.0,-2092.995876288661,129,0.6586439609527588,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:39,-810.623271,-122.012723,0.636105,1.151329,36.212929,102.892691,18.862863,-44.413216,87.346094,-718.834671,14.129850
ep400_ghosts2,train,sarsa,253,mediumClassic,2,400,0,-79.0,-2070.820618556701,39,0.21986913681030273,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:39,-817.385882,-128.224558,0.345606,1.151329,37.308827,97.565954,6.591256,-56.696530,86.587765,-728.947544,7.533134
ep400_ghosts2,train,sarsa,254,mediumClassic,2,400,0,256.0,-1769.4804123711376,264,1.293091058731079,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:40,-825.913837,-128.224558,0.345606,-1.040668,37.433578,87.013219,-2.983348,-66.282418,87.792342,-737.027981,7.062167
ep400_ghosts2,train,sarsa,255,mediumClassic,2,400,0,540.0,772.7835051546197,500,2.2524073123931885,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:43,-825.913837,-128.224558,0.843505,-1.048025,39.059215,91.707761,4.604665,-58.696026,88.822679,-735.814654,7.842197
ep400_ghosts2,train,sarsa,256,mediumClassic,2,400,0,420.0,778.7628865979189,500,2.3902361392974854,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:45,-825.913837,-128.224558,0.843505,-0.970309,38.332212,96.904900,11.403111,-51.868815,89.427347,-734.906321,8.428270
ep400_ghosts2,train,sarsa,257,mediumClassic,2,400,0,350.0,351.0824742267844,500,2.1044199466705322,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:47,-825.913837,-128.224558,1.439917,-0.970309,39.797023,99.998820,14.734805,-48.552966,89.320223,-734.626286,9.540287
ep400_ghosts2,train,sarsa,258,mediumClassic,2,400,0,-242.0,-2243.657731958762,82,0.393507719039917,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:47,-832.627758,-128.224558,1.439917,-0.970309,29.069242,88.926638,1.462811,-61.659217,88.771454,-743.218666,8.617613
ep400_ghosts2,train,sarsa,259,mediumClassic,2,400,0,-160.0,-2164.649484536083,90,0.4621553421020508,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:48,-839.283449,-128.224558,1.303972,-1.361065,29.907096,86.606960,-10.815314,-73.942649,88.303788,-752.098793,8.343171
ep400_ghosts2,train,sarsa,260,mediumClassic,2,400,0,120.0,61.34020618556178,500,2.1028072834014893,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:50,-839.283449,-128.224558,1.303972,-1.361065,30.335156,89.212645,-6.701235,-69.825806,89.188302,-750.923945,8.563326
ep400_ghosts2,train,sarsa,261,mediumClassic,2,400,0,50.0,-101.39175257732614,500,2.172851800918579,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:52,-839.283449,-128.224558,1.303972,-1.736123,30.894451,91.774070,-3.949626,-67.077599,90.030533,-750.255317,8.748011
ep400_ghosts2,train,sarsa,262,mediumClassic,2,400,0,-120.0,-496.5979381443263,500,2.0004472732543945,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:54,-839.283449,-128.224558,1.303972,-1.736123,31.689428,90.846304,-4.247229,-67.380936,90.303372,-750.248119,8.914812
ep400_ghosts2,train,sarsa,263,mediumClassic,2,400,0,180.0,220.8247422680235,500,2.1671578884124756,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:56,-839.283449,-128.224558,1.172763,-1.736123,34.960538,95.324682,-0.286934,-63.451812,90.974745,-749.770080,9.359899
ep400_ghosts2,train,sarsa,264,mediumClassic,2,400,0,220.0,313.8144329896709,500,2.095414161682129,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:58,-839.283449,-128.224558,1.040173,-1.554224,37.664628,99.294015,3.675133,-59.516091,91.369962,-749.241128,10.123811
ep400_ghosts2,train,sarsa,265,mediumClassic,2,400,0,5.0,-2004.824742268042,195,0.9821338653564453,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:41:59,-846.721490,-134.749190,0.319902,-1.458223,39.180399,95.942323,-7.862529,-71.062413,92.230288,-759.264318,9.206425
ep400_ghosts2,train,sarsa,266,mediumClassic,2,400,0,50.0,-81.39175257732825,500,2.126955270767212,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:42:02,-846.721490,-134.749190,0.319902,-1.458223,41.308192,97.936121,-5.627440,-68.858017,93.028857,-758.803537,9.196073
ep400_ghosts2,train,sarsa,267,mediumClassic,2,400,0,40.0,-124.63917525773888,500,2.082650899887085,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:42:04,-846.721490,-134.749190,0.319902,-1.458223,40.478968,99.838915,-3.305623,-66.512570,93.422512,-758.378695,9.543987
ep400_ghosts2,train,sarsa,268,mediumClassic,2,400,0,420.0,778.7628865979285,500,2.5413241386413574,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:42:06,-846.721490,-130.169329,0.319902,-1.458223,36.297864,99.277710,4.150071,-58.820951,94.524027,-754.984537,9.017782
ep400_ghosts2,train,sarsa,269,mediumClassic,2,400,0,60.0,-78.14432989691431,500,2.0046072006225586,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:42:08,-846.721490,-130.169329,0.319902,-1.375961,35.961475,99.282983,5.598880,-57.364511,94.991108,-753.888722,9.480611
ep400_ghosts2,train,sarsa,270,mediumClassic,2,400,0,410.0,755.515463917507,500,2.2262046337127686,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:42:10,-846.721490,-126.182150,-0.366879,-1.058655,38.229448,103.178601,12.261967,-50.771224,95.851917,-751.422314,9.285069
ep400_ghosts2,train,sarsa,271,mediumClassic,2,400,0,380.0,685.7731958762691,500,2.475940465927124,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:42:13,-846.721490,-124.208256,-0.322901,-0.967458,39.513893,106.890185,17.684965,-45.288092,96.584068,-749.567383,9.495988
