experiment,mode,agent,episode,layout,numGhosts,trainingEpisodes,win,score,reward,steps,duration_sec,alpha,gamma,epsilon,strategy,timestamp,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11
ep400_ghosts1,train,q_learning,19,mediumClassic,1,400,1,1176.0,4142.19999999999,294,2.7028629779815674,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:26:58,-64.035882,1.690662,0.000000,0.150840,172.343895,337.538995,589.596574,358.592230,23.926478,12.873059,26.464414
ep400_ghosts1,train,q_learning,20,mediumClassic,1,400,0,-176.0,-2179.5402061855684,86,0.8145551681518555,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:26:59,-86.814335,0.825377,0.000000,-0.167295,171.167645,332.528594,573.384850,342.395143,22.103297,-10.367479,27.354289
ep400_ghosts1,train,q_learning,21,mediumClassic,1,400,1,1010.0,3942.9999999999827,460,4.756240606307983,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:27:04,-86.814335,1.598272,0.000000,-0.167295,175.159239,357.039704,632.449052,388.472259,22.453717,-1.985741,29.376299
ep400_ghosts1,train,q_learning,22,mediumClassic,1,400,0,-2.0,-2052.0082474226933,382,3.6859428882598877,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:27:08,-111.248823,1.327191,0.000000,-0.167295,163.794871,376.888776,650.584818,407.134470,25.586873,-22.351306,32.085067
ep400_ghosts1,train,q_learning,23,mediumClassic,1,400,1,840.0,3738.9999999999764,630,5.356336355209351,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:27:13,-111.248823,1.327191,0.000000,-0.200554,168.773735,394.317227,705.441181,449.011296,29.354772,-14.437608,34.737424
ep400_ghosts1,train,q_learning,24,mediumClassic,1,400,0,170.0,478.7628865979066,750,6.226048231124878,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:27:19,-111.248823,1.327191,0.000000,-0.200554,161.774643,389.200321,703.491162,447.421537,29.272603,-13.821570,35.613613
ep400_ghosts1,train,q_learning,25,mediumClassic,1,400,1,787.0,3675.3999999999774,683,5.595869779586792,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:27:25,-111.248823,1.327191,0.000000,-0.200554,166.418423,394.666579,729.200759,460.173752,30.378906,-9.408463,38.003726
ep400_ghosts1,train,q_learning,26,mediumClassic,1,400,1,912.0,3825.3999999999805,558,4.865902900695801,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:27:30,-111.248823,2.712041,0.000000,-0.200554,167.763694,423.789382,797.777112,516.281940,34.904266,-0.777458,41.590741
ep400_ghosts1,train,q_learning,27,mediumClassic,1,400,0,-243.0,-2256.2391752577314,43,0.4188861846923828,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:27:30,-133.976986,2.712041,0.000000,-0.200554,165.895629,416.218641,780.603583,499.131150,33.785836,-22.576340,41.590741
ep400_ghosts1,train,q_learning,28,mediumClassic,1,400,1,1122.0,4077.3999999999896,348,3.114868402481079,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:27:33,-133.976986,2.712041,0.000000,0.931177,166.806936,441.560421,839.496439,545.842601,35.343180,-15.136844,45.643179
ep400_ghosts1,train,q_learning,29,mediumClassic,1,400,0,190.0,525.2577319587388,750,6.068631410598755,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:27:39,-133.976986,2.712041,1.710489,0.931177,146.267510,421.447297,819.725453,529.155959,34.773109,-16.887051,48.794949
ep400_ghosts1,train,q_learning,30,mediumClassic,1,400,0,190.0,525.2577319587339,750,6.39350438117981,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:27:46,-133.976986,2.712041,2.218312,0.931177,140.337485,420.409320,803.184810,512.816461,34.797848,-18.495723,50.878892
ep400_ghosts1,train,q_learning,31,mediumClassic,1,400,0,200.0,548.5051546391458,750,6.687085866928101,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:27:52,-133.976986,2.855182,3.222722,0.931177,132.923621,421.749883,820.710894,530.457958,38.616366,-17.338114,56.036679
ep400_ghosts1,train,q_learning,32,mediumClassic,1,400,1,1127.0,4083.399999999992,343,3.536742925643921,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:27:56,-131.944057,2.717541,3.222722,0.931177,140.976205,432.333376,868.616757,565.389505,38.357109,-8.335445,56.584062
ep400_ghosts1,train,q_learning,33,mediumClassic,1,400,1,1105.0,4056.999999999988,365,3.534691095352173,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:27:59,-131.944057,2.717541,3.222722,2.077908,145.946562,441.329087,907.348774,590.924436,40.692856,-0.227148,58.391046
ep400_ghosts1,train,q_learning,34,mediumClassic,1,400,1,1040.0,3978.9999999999836,430,3.769683599472046,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:28:03,-131.944057,2.717541,3.222722,2.077908,152.830568,450.828150,938.737214,609.628942,42.638266,4.742709,59.931742
ep400_ghosts1,train,q_learning,35,mediumClassic,1,400,1,816.0,3710.199999999992,654,6.023744821548462,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:28:09,-131.944057,-0.043408,3.222722,2.077908,154.716945,456.725363,963.657603,622.659658,45.249371,7.002291,61.716547
ep400_ghosts1,train,q_learning,36,mediumClassic,1,400,1,1193.0,4162.599999999991,277,2.9817755222320557,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:28:12,-131.944057,-0.043408,3.222722,1.936405,158.491001,477.298549,1023.756039,671.057658,45.955992,15.625706,64.557532
ep400_ghosts1,train,q_learning,37,mediumClassic,1,400,1,1017.0,3951.3999999999824,453,4.29583740234375,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:28:16,-130.861468,-2.179705,3.222722,1.936405,159.488819,477.908755,1052.060671,688.183531,46.182426,17.497160,65.207897
ep400_ghosts1,train,q_learning,38,mediumClassic,1,400,1,1183.0,4150.59999999999,287,2.8501248359680176,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:28:19,-130.861468,-2.222832,3.222722,1.936405,159.558072,493.834423,1100.886328,726.025762,47.969281,23.434309,66.388589
ep400_ghosts1,train,q_learning,39,mediumClassic,1,400,1,1149.0,4109.799999999991,321,3.1402204036712646,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:28:22,-130.861468,-2.222832,3.222722,2.557406,162.619395,507.841599,1142.113078,756.240318,48.355362,26.332428,70.498707
ep400_ghosts1,train,q_learning,40,mediumClassic,1,400,0,170.0,478.762886597926,750,7.360174894332886,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:28:30,-130.861468,-2.222832,3.222722,2.557406,149.716047,482.449663,1130.610896,745.182808,45.271909,21.972603,72.823659
ep400_ghosts1,train,q_learning,41,mediumClassic,1,400,1,990.0,3918.999999999983,480,5.146470546722412,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:28:35,-130.861468,-2.222832,3.222722,2.557406,150.849345,492.848909,1172.184554,775.819862,47.292827,27.214882,74.139031
ep400_ghosts1,train,q_learning,42,mediumClassic,1,400,1,1170.0,4134.999999999989,300,3.3112621307373047,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:28:38,-130.861468,-2.326136,3.222722,2.557406,155.824038,504.981653,1221.705561,813.542741,50.585684,34.180794,75.397546
ep400_ghosts1,train,q_learning,43,mediumClassic,1,400,1,1087.0,4035.399999999986,383,4.137883424758911,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:28:42,-130.861468,-2.733146,3.222722,3.722688,158.457852,518.989888,1257.534341,838.601326,54.925723,36.058612,77.431078
ep400_ghosts1,train,q_learning,44,mediumClassic,1,400,0,190.0,525.2577319587314,750,6.071242809295654,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:28:48,-130.861468,-2.733146,4.315848,3.722688,149.362444,493.851032,1231.440869,812.532217,56.162161,19.173256,79.260120
ep400_ghosts1,train,q_learning,45,mediumClassic,1,400,0,190.0,525.257731958735,750,6.216498374938965,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:28:55,-130.861468,-2.733146,4.315848,3.722688,143.192994,481.157818,1236.594881,817.573146,58.228941,8.115957,80.635643
ep400_ghosts1,train,q_learning,46,mediumClassic,1,400,1,994.0,3923.799999999983,476,4.688030481338501,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:28:59,-130.861468,-1.431307,4.315848,3.722688,146.060399,484.178123,1285.650849,855.503538,67.150809,12.709954,83.252330
ep400_ghosts1,train,q_learning,47,mediumClassic,1,400,1,950.0,3870.9999999999845,520,4.988258123397827,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:29:04,-130.861468,-1.431307,4.315848,3.560607,147.745262,486.330100,1340.215084,899.516488,74.840344,20.637112,83.751241
ep400_ghosts1,train,q_learning,48,mediumClassic,1,400,0,170.0,478.76288659790816,750,5.826457500457764,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:29:10,-130.861468,-1.431307,4.315848,3.560607,140.272097,446.978009,1291.942141,851.361373,75.532568,8.879320,83.007076
ep400_ghosts1,train,q_learning,49,mediumClassic,1,400,0,200.0,548.505154639145,750,6.909133195877075,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:29:17,-130.861468,-1.431307,4.315848,3.560607,131.215263,434.031160,1269.818561,829.139819,77.011862,1.800644,83.639038
ep400_ghosts1,train,q_learning,50,mediumClassic,1,400,1,816.0,3710.1999999999744,654,5.357124090194702,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:29:22,-130.861468,-1.431307,4.315848,3.560607,133.459679,437.630729,1273.238519,821.816863,78.970998,2.637959,84.885056
ep400_ghosts1,train,q_learning,51,mediumClassic,1,400,1,1122.0,4077.3999999999905,348,3.3809781074523926,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:29:26,-130.861468,-1.516199,4.315848,3.560607,136.973839,440.432065,1304.824292,842.813803,80.801421,5.301584,85.935609
ep400_ghosts1,train,q_learning,52,mediumClassic,1,400,1,980.0,3906.9999999999854,490,5.236038446426392,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:29:31,-128.949536,-1.522581,4.315848,3.673274,135.982662,432.531900,1340.959580,868.584977,81.268609,12.502667,87.534662
ep400_ghosts1,train,q_learning,53,mediumClassic,1,400,0,29.0,-1995.4164948453692,261,2.450209140777588,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:29:33,-160.457599,-1.545640,4.315848,3.673274,126.694864,421.837734,1324.098084,851.947809,81.953817,-17.489013,89.330171
ep400_ghosts1,train,q_learning,54,mediumClassic,1,400,1,931.0,3808.1999999999707,739,5.892597436904907,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:29:39,-160.457599,4.425880,4.315848,4.840073,133.512655,395.575117,1306.650843,823.619575,83.590537,-18.303676,89.996181
ep400_ghosts1,train,q_learning,55,mediumClassic,1,400,1,978.0,3904.599999999982,492,4.181363582611084,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:29:44,-160.457599,5.377906,4.315848,4.840073,139.592282,389.135332,1322.621731,828.896059,82.851903,-16.554767,89.541627
ep400_ghosts1,train,q_learning,56,mediumClassic,1,400,0,190.0,525.2577319587327,750,5.631044149398804,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:29:49,-160.457599,5.377906,4.315848,4.679624,131.607002,374.638574,1272.385673,778.811391,84.484434,-22.885110,91.998056
ep400_ghosts1,train,q_learning,57,mediumClassic,1,400,0,210.0,571.752577319558,750,6.8015172481536865,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:29:56,-160.457599,5.377906,4.315848,4.679624,124.642250,360.610142,1268.182995,773.569041,84.580919,-23.000507,91.869633
ep400_ghosts1,train,q_learning,58,mediumClassic,1,400,1,1048.0,3988.5999999999844,422,3.970320701599121,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:30:00,-160.457599,5.377906,4.315848,5.037955,128.887885,363.644736,1307.864372,802.676251,83.731918,-17.516138,93.619968
ep400_ghosts1,train,q_learning,59,mediumClassic,1,400,0,10.0,106.80412371132525,750,5.503995895385742,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:30:05,-160.457599,5.377906,4.315848,5.477287,120.065569,330.271639,1248.014949,743.033860,83.188125,-25.763553,95.285968
ep400_ghosts1,train,q_learning,60,mediumClassic,1,400,0,-80.0,-2094.505154639175,130,1.184786319732666,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:30:07,-189.129828,5.459766,4.315848,5.324362,113.950052,319.610674,1226.294811,721.412416,82.254721,-53.293790,95.096449
ep400_ghosts1,train,q_learning,61,mediumClassic,1,400,0,120.0,362.5257731958572,750,5.760032415390015,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:30:12,-189.129828,5.459766,4.315848,5.324362,104.903666,284.125634,1172.892421,668.248199,81.959109,-58.964157,93.541543
ep400_ghosts1,train,q_learning,62,mediumClassic,1,400,0,160.0,455.51546391749923,750,5.574908018112183,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:30:18,-189.129828,5.733863,4.315848,5.324362,98.273561,257.040892,1108.261940,603.838708,81.310037,-68.638150,93.702155
ep400_ghosts1,train,q_learning,63,mediumClassic,1,400,1,731.0,3608.199999999969,739,6.303751468658447,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:30:24,-189.129828,5.733863,4.315848,5.197027,106.677971,234.726445,1090.324087,573.910495,81.106301,-69.707112,93.837596
ep400_ghosts1,train,q_learning,64,mediumClassic,1,400,0,150.0,432.268041237084,750,5.766383171081543,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:30:30,-189.129828,5.733863,4.315848,5.197027,99.621493,214.568176,1060.342497,544.176820,81.097754,-72.034675,94.297211
ep400_ghosts1,train,q_learning,65,mediumClassic,1,400,1,1267.0,4251.399999999994,203,2.0929036140441895,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:30:32,-189.129828,6.336466,4.315848,5.197027,106.916017,216.963001,1077.400636,549.366206,81.241195,-68.657645,94.177441
ep400_ghosts1,train,q_learning,66,mediumClassic,1,400,1,902.0,3813.3999999999814,568,4.8481690883636475,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:30:37,-189.129828,7.562281,4.315848,5.197027,111.568066,207.922211,1069.330164,529.499150,79.919460,-66.732674,93.644743
ep400_ghosts1,train,q_learning,67,mediumClassic,1,400,0,200.0,548.5051546391437,750,5.911588430404663,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:30:43,-189.129828,7.935579,4.463533,4.991370,104.710406,194.614686,1018.837270,479.133177,79.166515,-73.783005,93.434722
ep400_ghosts1,train,q_learning,68,mediumClassic,1,400,1,1038.0,3976.599999999986,432,3.5527124404907227,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:30:46,-189.129828,8.508041,4.463533,4.991370,107.878964,191.583351,1027.942961,476.605333,78.282212,-72.522502,93.861767
ep400_ghosts1,train,q_learning,69,mediumClassic,1,400,1,1042.0,3981.399999999984,428,4.228433847427368,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:30:51,-189.129828,8.508041,4.463533,5.214665,111.997999,196.360326,1041.969186,478.918405,78.365436,-70.793455,95.861959
ep400_ghosts1,train,q_learning,70,mediumClassic,1,400,1,1092.0,4041.3999999999896,378,3.4914357662200928,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:30:54,-189.129828,9.273976,4.463533,5.214665,116.201548,196.942683,1057.057242,482.208511,78.239983,-68.191330,96.065418
ep400_ghosts1,train,q_learning,71,mediumClassic,1,400,0,180.0,502.0103092783257,750,5.300723075866699,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:30:59,-189.129828,9.273976,4.463533,5.766992,98.147470,173.372545,1015.999449,443.479152,77.966542,-72.178091,96.953885
ep400_ghosts1,train,q_learning,72,mediumClassic,1,400,1,794.0,3683.799999999972,676,5.168640851974487,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:31:05,-189.129828,9.752308,4.463533,5.766992,102.915668,157.157948,1003.099084,418.674842,77.230877,-74.110088,98.028231
ep400_ghosts1,train,q_learning,73,mediumClassic,1,400,0,120.0,362.5257731958499,750,5.818050861358643,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:31:10,-189.129828,9.752308,4.463533,5.766992,96.235730,134.216283,958.702018,374.480973,76.820213,-79.101814,97.915421
ep400_ghosts1,train,q_learning,74,mediumClassic,1,400,0,140.0,409.02061855667165,750,5.529216766357422,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:31:16,-189.129828,9.752308,4.463533,5.595374,89.326824,113.904373,916.670918,332.717053,76.408194,-84.062468,98.550823
ep400_ghosts1,train,q_learning,75,mediumClassic,1,400,0,190.0,525.2577319587318,750,5.403069019317627,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:31:21,-189.129828,9.818658,4.463533,5.595374,82.443112,113.052681,873.244854,289.611106,76.096829,-87.713620,99.066798
ep400_ghosts1,train,q_learning,76,mediumClassic,1,400,0,170.0,478.7628865979066,750,7.858954191207886,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:31:29,-189.129828,9.818658,4.463533,5.595374,78.601132,108.294219,837.208755,253.719991,75.654403,-93.744676,99.424843
ep400_ghosts1,train,q_learning,77,mediumClassic,1,400,0,210.0,571.7525773195628,750,6.317875623703003,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:31:36,-189.129828,9.818658,4.463533,5.595374,74.390299,103.586012,808.553766,225.118962,72.102709,-96.505312,99.627861
ep400_ghosts1,train,q_learning,78,mediumClassic,1,400,1,968.0,3892.599999999981,502,4.538187503814697,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:31:40,-189.129828,9.818658,4.419707,5.694949,83.516345,105.725808,817.863233,221.406420,71.774335,-95.499986,100.772742
ep400_ghosts1,train,q_learning,79,mediumClassic,1,400,0,200.0,548.5051546391433,750,6.514592885971069,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:31:47,-187.366174,9.818658,4.419707,5.694949,79.578202,101.098013,785.516992,189.284137,70.825939,-97.650065,101.029832
ep400_ghosts1,train,q_learning,80,mediumClassic,1,400,0,140.0,409.0206185566713,750,5.566095352172852,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:31:52,-187.366174,9.818658,4.419707,5.614612,75.016437,87.958053,753.138466,157.115298,70.424328,-101.500189,101.253796
ep400_ghosts1,train,q_learning,81,mediumClassic,1,400,0,-90.0,-145.670103092795,750,5.016806602478027,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:31:57,-187.366174,9.818658,4.419707,5.614612,72.704921,85.702546,715.382070,119.416257,67.937301,-105.017865,101.613166
ep400_ghosts1,train,q_learning,82,mediumClassic,1,400,0,130.0,385.77319587626397,750,5.434851884841919,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:32:03,-187.366174,9.818658,4.419707,5.614612,70.120223,86.243561,686.166062,90.348483,65.802691,-108.126477,102.109930
ep400_ghosts1,train,q_learning,83,mediumClassic,1,400,1,1177.0,4143.39999999999,293,2.591773748397827,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:32:05,-187.366174,9.818658,4.419707,5.614612,81.955526,92.390084,704.860503,95.581036,65.229201,-105.376382,102.636009
ep400_ghosts1,train,q_learning,84,mediumClassic,1,400,1,1339.0,4297.799999999988,331,2.93154239654541,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:32:08,-187.366174,9.891398,4.130894,5.150770,92.715337,98.556113,723.077565,100.538772,64.349104,-102.869876,102.743737
ep400_ghosts1,train,q_learning,85,mediumClassic,1,400,1,889.0,3797.7999999999765,581,4.465306282043457,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:32:13,-187.366174,9.891398,4.130894,5.080242,101.482789,98.223770,727.021992,91.645228,64.211432,-101.445739,103.512278
ep400_ghosts1,train,q_learning,86,mediumClassic,1,400,0,140.0,389.02061855667284,750,5.752354621887207,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:32:18,-187.366174,10.000677,4.130894,5.080242,94.937910,104.410488,701.401776,66.345621,57.309977,-104.783694,103.576093
ep400_ghosts1,train,q_learning,87,mediumClassic,1,400,0,-20.0,37.06185567008461,750,5.2485573291778564,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:32:24,-187.366174,10.000677,4.130894,5.249944,92.197221,97.457932,678.726127,43.755911,56.633662,-107.576421,104.702957
ep400_ghosts1,train,q_learning,88,mediumClassic,1,400,1,909.0,3821.7999999999965,561,5.465409755706787,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:32:29,-187.366174,10.008189,4.130894,5.249944,102.336933,102.064793,681.964411,33.844639,55.533334,-106.244474,104.678480
ep400_ghosts1,train,q_learning,89,mediumClassic,1,400,1,1205.0,4176.999999999991,265,2.5840492248535156,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:32:32,-187.366174,10.008189,4.130894,5.249944,110.935369,114.741077,708.275458,47.390468,56.205196,-103.459774,105.598113
ep400_ghosts1,train,q_learning,90,mediumClassic,1,400,0,210.0,571.7525773195565,750,5.498661041259766,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:32:37,-187.366174,10.422992,4.130894,5.249944,103.367512,124.371823,689.969734,29.747527,56.833868,-104.754666,106.514931
ep400_ghosts1,train,q_learning,91,mediumClassic,1,400,0,170.0,478.76288659790634,750,5.423157215118408,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:32:43,-187.366174,10.540655,4.130894,5.249944,99.055722,121.740864,675.046730,15.205576,57.872582,-106.219669,107.083885
ep400_ghosts1,train,q_learning,92,mediumClassic,1,400,0,10.0,106.80412371131985,750,5.107511043548584,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:32:48,-187.366174,10.540655,4.130894,5.249944,96.109004,114.576260,654.560734,-5.197696,57.892812,-108.490236,108.293989
ep400_ghosts1,train,q_learning,93,mediumClassic,1,400,1,1231.0,4208.199999999992,239,2.2907114028930664,0.006,0.99,0.3,epsilon_greedy,2025-11-22 03:32:50,-187.366174,10.540655,4.130894,5.392705,105.163268,128.239970,683.625435,10.822345,57.421488,-103.667226,109.171721
