experiment,mode,agent,episode,layout,numGhosts,trainingEpisodes,win,score,reward,steps,duration_sec,alpha,gamma,epsilon,strategy,timestamp,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11
ep400_ghosts1,train,sarsa,66,mediumClassic,1,400,1,1310.0,4302.999999999995,160,0.877058744430542,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:00:50,-111.821681,0.461637,1.280651,-0.756745,86.994368,97.225903,503.862705,-228.187112,-9.189251,-46.441845,36.247862
ep400_ghosts1,train,sarsa,67,mediumClassic,1,400,0,160.0,455.51546391749474,750,4.006048202514648,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:00:54,-110.890614,0.058926,1.280651,-0.756745,74.670764,96.358779,490.167497,-241.278745,-9.280692,-48.013320,36.500206
ep400_ghosts1,train,sarsa,68,mediumClassic,1,400,0,180.0,502.01030927834614,750,2.9570395946502686,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:00:57,-110.890614,0.058926,1.280651,-0.743104,68.152460,94.735470,477.979697,-253.013112,-9.996648,-49.008266,36.346830
ep400_ghosts1,train,sarsa,69,mediumClassic,1,400,0,40.0,156.54639175255576,750,3.1321306228637695,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:00,-110.890614,0.058926,1.280651,-0.726216,61.169918,88.910975,464.740754,-266.055856,-12.751134,-50.760351,36.316891
ep400_ghosts1,train,sarsa,70,mediumClassic,1,400,1,1002.0,3933.3999999999833,468,2.1337225437164307,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:02,-110.890614,0.058926,1.280651,-0.726216,69.292108,94.189023,479.726041,-265.769415,-12.439842,-47.880072,36.302735
ep400_ghosts1,train,sarsa,71,mediumClassic,1,400,1,1189.0,4157.79999999999,281,1.4821839332580566,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:03,-110.890614,0.058926,1.280651,-0.726216,77.588653,97.833470,497.288620,-262.217505,-12.421254,-47.334134,38.927446
ep400_ghosts1,train,sarsa,72,mediumClassic,1,400,1,1196.0,4166.19999999999,274,1.3633887767791748,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:05,-110.890614,0.058926,1.280651,-0.726216,82.236305,102.578863,514.385157,-258.813359,-12.455330,-44.569673,38.980640
ep400_ghosts1,train,sarsa,73,mediumClassic,1,400,0,190.0,505.2577319587322,750,3.1109979152679443,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:08,-110.890614,0.058926,1.280651,-0.726216,66.545173,103.037131,502.154892,-270.228624,-13.907023,-45.443258,38.854977
ep400_ghosts1,train,sarsa,74,mediumClassic,1,400,1,893.0,3802.5999999999767,577,2.4502508640289307,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:10,-110.890614,0.058926,1.280651,-0.726216,72.824487,101.369961,512.146166,-274.895942,-13.801138,-43.366694,38.935673
ep400_ghosts1,train,sarsa,75,mediumClassic,1,400,1,811.0,3704.199999999973,659,3.2223172187805176,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:13,-110.890614,0.058926,1.280651,-0.714125,77.925431,104.108382,521.182318,-280.342812,-13.716415,-42.683250,38.930124
ep400_ghosts1,train,sarsa,76,mediumClassic,1,400,1,1071.0,4016.1999999999853,399,2.0657570362091064,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:15,-110.890614,0.058926,1.280651,-0.714125,79.767102,105.379850,535.062398,-280.080446,-13.839322,-40.668391,39.203927
ep400_ghosts1,train,sarsa,77,mediumClassic,1,400,0,-380.0,-819.8453608247369,750,2.7103111743927,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:18,-110.890614,0.058926,1.280651,-0.714125,77.809554,95.270145,514.616795,-300.495074,-15.411280,-43.130556,39.261827
ep400_ghosts1,train,sarsa,78,mediumClassic,1,400,0,200.0,528.5051546391479,750,2.97601580619812,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:21,-110.890614,0.058926,1.280651,-0.714125,67.057556,93.541736,503.912667,-310.487879,-17.260203,-44.798832,39.677739
ep400_ghosts1,train,sarsa,79,mediumClassic,1,400,0,60.0,223.0412371133777,750,2.805222988128662,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:24,-110.890614,0.058926,1.280651,-1.382576,63.866578,93.403281,493.058200,-321.242057,-17.081346,-46.119021,40.121482
ep400_ghosts1,train,sarsa,80,mediumClassic,1,400,0,-380.0,-819.8453608247368,750,2.782111167907715,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:27,-110.890614,0.058926,1.280651,-1.382576,61.265792,85.431331,477.397442,-336.863225,-17.699581,-47.687767,40.131924
ep400_ghosts1,train,sarsa,81,mediumClassic,1,400,0,210.0,571.752577319556,750,2.9452669620513916,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:30,-110.890614,0.058926,1.280651,-1.360616,57.099947,90.889851,471.600908,-341.883983,-17.357454,-48.362488,40.614239
ep400_ghosts1,train,sarsa,82,mediumClassic,1,400,0,150.0,412.2680412370838,750,3.42958927154541,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:33,-110.890614,-0.149537,1.280651,-1.360616,51.794223,91.417331,464.994689,-348.179837,-17.690202,-49.206458,40.856777
ep400_ghosts1,train,sarsa,83,mediumClassic,1,400,1,1179.0,4145.799999999992,291,1.5857582092285156,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:35,-110.890614,-0.149537,1.280651,-1.360616,61.575891,95.913849,484.736043,-343.434414,-17.451672,-48.875177,42.363127
ep400_ghosts1,train,sarsa,84,mediumClassic,1,400,1,1314.0,4307.799999999996,156,0.7930252552032471,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:36,-110.890614,-0.149537,1.280651,-1.360616,68.946719,103.508956,506.100795,-335.572564,-17.101897,-46.032883,42.720800
ep400_ghosts1,train,sarsa,85,mediumClassic,1,400,0,170.0,478.7628865979201,750,2.897238254547119,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:38,-110.890614,-0.149537,1.280651,-1.360616,62.528515,100.962720,496.886554,-344.365889,-17.032407,-46.856620,43.165332
ep400_ghosts1,train,sarsa,86,mediumClassic,1,400,1,909.0,3821.7999999999774,561,2.6238596439361572,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:41,-110.890614,-0.149537,1.280651,-1.344321,69.772618,102.014896,510.707740,-344.202460,-17.397178,-47.240307,45.567935
ep400_ghosts1,train,sarsa,87,mediumClassic,1,400,1,1040.0,3978.999999999983,430,2.2264139652252197,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:43,-110.890614,-0.149537,1.280651,-1.344321,74.994707,107.044395,526.655144,-342.001916,-18.029206,-47.070974,47.138309
ep400_ghosts1,train,sarsa,88,mediumClassic,1,400,1,1116.0,4070.199999999987,354,1.9693424701690674,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:45,-110.890614,-0.149537,1.280651,-1.344321,81.352420,110.352941,543.140499,-338.819044,-17.947791,-47.298983,49.319916
ep400_ghosts1,train,sarsa,89,mediumClassic,1,400,0,-160.0,-308.4020618556748,750,3.2020983695983887,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:48,-110.890614,-0.149537,1.280651,-1.344321,75.145633,104.165360,528.351494,-353.501249,-19.810450,-49.461051,49.246054
ep400_ghosts1,train,sarsa,90,mediumClassic,1,400,0,150.0,432.26804123708285,750,3.052799940109253,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:51,-110.890614,-0.149537,1.280651,-1.344321,67.589141,102.678799,519.084351,-362.379240,-19.793115,-50.353472,49.331980
ep400_ghosts1,train,sarsa,91,mediumClassic,1,400,1,1113.0,4066.599999999987,357,1.8274414539337158,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:01:53,-110.890614,-0.149537,1.280651,-1.344321,68.387256,106.100592,536.631314,-358.076916,-19.775336,-46.725482,49.418051
